,QOIL,QGAS,QWAT,PUS,PDS
2422,1.1500000000000001,1.035,0.0,0.299867,0.01
2423,1.035,0.9315000000000001,0.115,0.299867,0.01
2424,0.92,0.828,0.23,0.299867,0.01
2425,0.805,0.7245,0.34500000000000003,0.299867,0.01
2426,0.6900000000000001,0.621,0.46,0.299867,0.01
2427,0.5750000000000001,0.5175,0.5750000000000001,0.299867,0.01
2428,0.46,0.414,0.6900000000000001,0.299867,0.01
2429,1.1500000000000001,1.1500000000000001,0.0,0.299867,0.01
2430,1.035,1.035,0.115,0.299867,0.01
2431,0.92,0.92,0.23,0.299867,0.01
2432,0.805,0.805,0.34500000000000003,0.299867,0.01
2433,0.6900000000000001,0.6900000000000001,0.46,0.299867,0.01
2434,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.299867,0.01
2435,0.46,0.46,0.6900000000000001,0.299867,0.01
2436,1.1500000000000001,1.2650000000000001,0.0,0.299867,0.01
2437,1.035,1.1385,0.115,0.299867,0.01
2438,0.92,1.012,0.23,0.299867,0.01
2439,0.805,0.8855000000000003,0.34500000000000003,0.299867,0.01
2440,0.6900000000000001,0.7590000000000001,0.46,0.299867,0.01
2441,0.5750000000000001,0.6325000000000001,0.5750000000000001,0.299867,0.01
2442,0.46,0.506,0.6900000000000001,0.299867,0.01
2443,1.1500000000000001,1.3800000000000001,0.0,0.299867,0.01
2444,1.035,1.242,0.115,0.299867,0.01
2445,0.92,1.104,0.23,0.299867,0.01
2446,0.805,0.966,0.34500000000000003,0.299867,0.01
2447,0.6900000000000001,0.828,0.46,0.299867,0.01
2448,0.5750000000000001,0.6900000000000001,0.5750000000000001,0.299867,0.01
2449,0.46,0.552,0.6900000000000001,0.299867,0.01
2450,1.1500000000000001,0.6900000000000001,0.0,0.599867,0.01
2451,1.035,0.621,0.115,0.599867,0.01
2452,0.92,0.552,0.23,0.599867,0.01
2453,0.805,0.483,0.34500000000000003,0.599867,0.01
2454,0.6900000000000001,0.414,0.46,0.599867,0.01
2455,0.5750000000000001,0.34500000000000003,0.5750000000000001,0.599867,0.01
2456,0.46,0.276,0.6900000000000001,0.599867,0.01
2457,1.1500000000000001,0.805,0.0,0.599867,0.01
2458,1.035,0.7244999999999998,0.115,0.599867,0.01
2459,0.92,0.6439999999999999,0.23,0.599867,0.01
2460,0.805,0.5635,0.34500000000000003,0.599867,0.01
2461,0.6900000000000001,0.483,0.46,0.599867,0.01
2462,0.5750000000000001,0.4025,0.5750000000000001,0.599867,0.01
2463,0.46,0.322,0.6900000000000001,0.599867,0.01
2464,1.1500000000000001,0.92,0.0,0.599867,0.01
2465,1.035,0.8280000000000003,0.115,0.599867,0.01
2466,0.92,0.7360000000000002,0.23,0.599867,0.01
2467,0.805,0.644,0.34500000000000003,0.599867,0.01
2468,0.6900000000000001,0.552,0.46,0.599867,0.01
2469,0.5750000000000001,0.46,0.5750000000000001,0.599867,0.01
2470,0.46,0.368,0.6900000000000001,0.599867,0.01
2471,1.1500000000000001,1.035,0.0,0.599867,0.01
2472,1.035,0.9315000000000001,0.115,0.599867,0.01
2473,0.92,0.828,0.23,0.599867,0.01
2474,0.805,0.7245,0.34500000000000003,0.599867,0.01
2475,0.6900000000000001,0.621,0.46,0.599867,0.01
2476,0.5750000000000001,0.5175,0.5750000000000001,0.599867,0.01
2477,0.46,0.414,0.6900000000000001,0.599867,0.01
2478,1.1500000000000001,1.1500000000000001,0.0,0.599867,0.01
2479,1.035,1.035,0.115,0.599867,0.01
2480,0.92,0.92,0.23,0.599867,0.01
2481,0.805,0.805,0.34500000000000003,0.599867,0.01
2482,0.6900000000000001,0.6900000000000001,0.46,0.599867,0.01
2483,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.599867,0.01
2484,0.46,0.46,0.6900000000000001,0.599867,0.01
2485,1.1500000000000001,1.2650000000000001,0.0,0.599867,0.01
2486,1.035,1.1385,0.115,0.599867,0.01
2487,0.92,1.012,0.23,0.599867,0.01
2488,0.805,0.8855000000000003,0.34500000000000003,0.599867,0.01
2489,0.6900000000000001,0.7590000000000001,0.46,0.599867,0.01
2490,0.5750000000000001,0.6325000000000001,0.5750000000000001,0.599867,0.01
2491,0.46,0.506,0.6900000000000001,0.599867,0.01
2492,1.1500000000000001,1.3800000000000001,0.0,0.599867,0.01
2493,1.035,1.242,0.115,0.599867,0.01
2494,0.92,1.104,0.23,0.599867,0.01
2495,0.805,0.966,0.34500000000000003,0.599867,0.01
2496,0.6900000000000001,0.828,0.46,0.599867,0.01
2497,0.5750000000000001,0.6900000000000001,0.5750000000000001,0.599867,0.01
2498,0.46,0.552,0.6900000000000001,0.599867,0.01
2499,1.1500000000000001,0.6900000000000001,0.0,0.8998650000000001,0.24989999999999998
2500,1.035,0.621,0.115,0.8998650000000001,0.22848800000000002
2501,0.92,0.552,0.23,0.8998650000000001,0.206604
2502,0.805,0.483,0.34500000000000003,0.8998650000000001,0.182001
2503,0.6900000000000001,0.414,0.46,0.8998650000000001,0.153479
2504,0.5750000000000001,0.34500000000000003,0.5750000000000001,0.8998650000000001,0.120342
2505,0.46,0.276,0.6900000000000001,0.8998650000000001,0.0810319
2506,1.1500000000000001,0.805,0.0,0.8998650000000001,0.27696200000000004
2507,1.035,0.7244999999999998,0.115,0.8998650000000001,0.256571
2508,0.92,0.6439999999999999,0.23,0.8998650000000001,0.234702
2509,0.805,0.5635,0.34500000000000003,0.8998650000000001,0.2089
2510,0.6900000000000001,0.483,0.46,0.8998650000000001,0.18058900000000003
2511,0.5750000000000001,0.4025,0.5750000000000001,0.8998650000000001,0.14849500000000002
2512,0.46,0.322,0.6900000000000001,0.8998650000000001,0.108865
2513,1.1500000000000001,0.92,0.0,0.8998650000000001,0.299485
2514,1.035,0.8280000000000003,0.115,0.8998650000000001,0.279535
2515,0.92,0.7360000000000002,0.23,0.8998650000000001,0.257297
2516,0.805,0.644,0.34500000000000003,0.8998650000000001,0.232597
2517,0.6900000000000001,0.552,0.46,0.8998650000000001,0.204682
2518,0.5750000000000001,0.46,0.5750000000000001,0.8998650000000001,0.171161
2519,0.46,0.368,0.6900000000000001,0.8998650000000001,0.13273
2520,1.1500000000000001,1.035,0.0,0.8998650000000001,0.317502
2521,1.035,0.9315000000000001,0.115,0.8998650000000001,0.29784700000000003
2522,0.92,0.828,0.23,0.8998650000000001,0.277317
2523,0.805,0.7245,0.34500000000000003,0.8998650000000001,0.251944
2524,0.6900000000000001,0.621,0.46,0.8998650000000001,0.22438
2525,0.5750000000000001,0.5175,0.5750000000000001,0.8998650000000001,0.19227900000000003
2526,0.46,0.414,0.6900000000000001,0.8998650000000001,0.15238200000000002
2527,1.1500000000000001,1.1500000000000001,0.0,0.8998650000000001,0.33456400000000003
2528,1.035,1.035,0.115,0.8998650000000001,0.313875
2529,0.92,0.92,0.23,0.8998650000000001,0.293154
2530,0.805,0.805,0.34500000000000003,0.8998650000000001,0.269487
2531,0.6900000000000001,0.6900000000000001,0.46,0.8998650000000001,0.241302
2532,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.8998650000000001,0.20969100000000002
2533,0.46,0.46,0.6900000000000001,0.8998650000000001,0.17110299999999998
2534,1.1500000000000001,1.2650000000000001,0.0,0.8998650000000001,0.350231
2535,1.035,1.1385,0.115,0.8998650000000001,0.327894
2536,0.92,1.012,0.23,0.8998650000000001,0.30712900000000004
2537,0.805,0.8855000000000003,0.34500000000000003,0.8998650000000001,0.283683
2538,0.6900000000000001,0.7590000000000001,0.46,0.8998650000000001,0.25678100000000004
2539,0.5750000000000001,0.6325000000000001,0.5750000000000001,0.8998650000000001,0.224574
2540,0.46,0.506,0.6900000000000001,0.8998650000000001,0.18695900000000001
2541,1.1500000000000001,1.3800000000000001,0.0,0.8998650000000001,0.36331600000000003
2542,1.035,1.242,0.115,0.8998650000000001,0.342478
2543,0.92,1.104,0.23,0.8998650000000001,0.318956
2544,0.805,0.966,0.34500000000000003,0.8998650000000001,0.29671
2545,0.6900000000000001,0.828,0.46,0.8998650000000001,0.270063
2546,0.5750000000000001,0.6900000000000001,0.5750000000000001,0.8998650000000001,0.238624
2547,0.46,0.552,0.6900000000000001,0.8998650000000001,0.200959
2548,1.1500000000000001,0.6900000000000001,0.0,1.19987,0.433013
2549,1.035,0.621,0.115,1.19987,0.40860300000000005
2550,0.92,0.552,0.23,1.19987,0.381401
2551,0.805,0.483,0.34500000000000003,1.19987,0.351359
2552,0.6900000000000001,0.414,0.46,1.19987,0.31824
2553,0.5750000000000001,0.34500000000000003,0.5750000000000001,1.19987,0.280716
2554,0.46,0.276,0.6900000000000001,1.19987,0.237426
2555,1.1500000000000001,0.805,0.0,1.19987,0.469417
2556,1.035,0.7244999999999998,0.115,1.19987,0.44541600000000003
2557,0.92,0.6439999999999999,0.23,1.19987,0.418761
2558,0.805,0.5635,0.34500000000000003,1.19987,0.388904
2559,0.6900000000000001,0.483,0.46,1.19987,0.354749
2560,0.5750000000000001,0.4025,0.5750000000000001,1.19987,0.315731
2561,0.46,0.322,0.6900000000000001,1.19987,0.270643
2562,1.1500000000000001,0.92,0.0,1.19987,0.498678
2563,1.035,0.8280000000000003,0.115,1.19987,0.47533499999999995
2564,0.92,0.7360000000000002,0.23,1.19987,0.449146
2565,0.805,0.644,0.34500000000000003,1.19987,0.419679
2566,0.6900000000000001,0.552,0.46,1.19987,0.385939
2567,0.5750000000000001,0.46,0.5750000000000001,1.19987,0.346374
2568,0.46,0.368,0.6900000000000001,1.19987,0.299783
2569,1.1500000000000001,1.035,0.0,1.19987,0.522699
2570,1.035,0.9315000000000001,0.115,1.19987,0.500029
2571,0.92,0.828,0.23,1.19987,0.474652
2572,0.805,0.7245,0.34500000000000003,1.19987,0.44550400000000007
2573,0.6900000000000001,0.621,0.46,1.19987,0.41231
2574,0.5750000000000001,0.5175,0.5750000000000001,1.19987,0.373207
2575,0.46,0.414,0.6900000000000001,1.19987,0.32553400000000005
2576,1.1500000000000001,1.1500000000000001,0.0,1.19987,0.542941
2577,1.035,1.035,0.115,1.19987,0.521014
2578,0.92,0.92,0.23,1.19987,0.496026
2579,0.805,0.805,0.34500000000000003,1.19987,0.467889
2580,0.6900000000000001,0.6900000000000001,0.46,1.19987,0.43501100000000004
2581,0.5750000000000001,0.5750000000000001,0.5750000000000001,1.19987,0.39634300000000006
2582,0.46,0.46,0.6900000000000001,1.19987,0.349394
2583,1.1500000000000001,1.2650000000000001,0.0,1.19987,0.56
2584,1.035,1.1385,0.115,1.19987,0.538698
2585,0.92,1.012,0.23,1.19987,0.5147160000000001
2586,0.805,0.8855000000000003,0.34500000000000003,1.19987,0.486937
2587,0.6900000000000001,0.7590000000000001,0.46,1.19987,0.45481299999999997
2588,0.5750000000000001,0.6325000000000001,0.5750000000000001,1.19987,0.4167
2589,0.46,0.506,0.6900000000000001,1.19987,0.370021
2590,1.1500000000000001,1.3800000000000001,0.0,1.19987,0.576443
2591,1.035,1.242,0.115,1.19987,0.554177
2592,0.92,1.104,0.23,1.19987,0.530765
2593,0.805,0.966,0.34500000000000003,1.19987,0.503638
2594,0.6900000000000001,0.828,0.46,1.19987,0.472393
2595,0.5750000000000001,0.6900000000000001,0.5750000000000001,1.19987,0.434821
2596,0.46,0.552,0.6900000000000001,1.19987,0.388538
2597,1.1500000000000001,0.6900000000000001,0.0,1.49987,0.625463
2598,1.035,0.621,0.115,1.49987,0.59907
2599,0.92,0.552,0.23,1.49987,0.5703159999999999
2600,0.805,0.483,0.34500000000000003,1.49987,0.538778
2601,0.6900000000000001,0.414,0.46,1.49987,0.503872
2602,0.5750000000000001,0.34500000000000003,0.5750000000000001,1.49987,0.464762
2603,0.46,0.276,0.6900000000000001,1.49987,0.42000100000000007
2604,1.1500000000000001,0.805,0.0,1.49987,0.668931
2605,1.035,0.7244999999999998,0.115,1.49987,0.642401
2606,0.92,0.6439999999999999,0.23,1.49987,0.613225
2607,0.805,0.5635,0.34500000000000003,1.49987,0.580912
2608,0.6900000000000001,0.483,0.46,1.49987,0.544788
2609,0.5750000000000001,0.4025,0.5750000000000001,1.49987,0.503887
2610,0.46,0.322,0.6900000000000001,1.49987,0.45675899999999997
2611,1.1500000000000001,0.92,0.0,1.49987,0.7040470000000001
2612,1.035,0.8280000000000003,0.115,1.49987,0.677895
2613,0.92,0.7360000000000002,0.23,1.49987,0.648898
2614,0.805,0.644,0.34500000000000003,1.49987,0.616479
2615,0.6900000000000001,0.552,0.46,1.49987,0.579824
2616,0.5750000000000001,0.46,0.5750000000000001,1.49987,0.537854
2617,0.46,0.368,0.6900000000000001,1.49987,0.488962
2618,1.1500000000000001,1.035,0.0,1.49987,0.7332259999999999
2619,1.035,0.9315000000000001,0.115,1.49987,0.707363
2620,0.92,0.828,0.23,1.49987,0.678836
2621,0.805,0.7245,0.34500000000000003,1.49987,0.646674
2622,0.6900000000000001,0.621,0.46,1.49987,0.610038
2623,0.5750000000000001,0.5175,0.5750000000000001,1.49987,0.567633
2624,0.46,0.414,0.6900000000000001,1.49987,0.517591
2625,1.1500000000000001,1.1500000000000001,0.0,1.49987,0.757571
2626,1.035,1.035,0.115,1.49987,0.732908
2627,0.92,0.92,0.23,1.49987,0.704661
2628,0.805,0.805,0.34500000000000003,1.49987,0.672658
2629,0.6900000000000001,0.6900000000000001,0.46,1.49987,0.636273
2630,0.5750000000000001,0.5750000000000001,0.5750000000000001,1.49987,0.593837
2631,0.46,0.46,0.6900000000000001,1.49987,0.543229
2632,1.1500000000000001,1.2650000000000001,0.0,1.49987,0.778
2633,1.035,1.1385,0.115,1.49987,0.753903
2634,0.92,1.012,0.23,1.49987,0.726986
2635,0.805,0.8855000000000003,0.34500000000000003,1.49987,0.695577
2636,0.6900000000000001,0.7590000000000001,0.46,1.49987,0.6593089999999999
2637,0.5750000000000001,0.6325000000000001,0.5750000000000001,1.49987,0.617054
2638,0.46,0.506,0.6900000000000001,1.49987,0.566261
2639,1.1500000000000001,1.3800000000000001,0.0,1.49987,0.7956780000000001
2640,1.035,1.242,0.115,1.49987,0.7722709999999999
2641,0.92,1.104,0.23,1.49987,0.746036
2642,0.805,0.966,0.34500000000000003,1.49987,0.715754
2643,0.6900000000000001,0.828,0.46,1.49987,0.680037
2644,0.5750000000000001,0.6900000000000001,0.5750000000000001,1.49987,0.637811
2645,0.46,0.552,0.6900000000000001,1.49987,0.587027
2646,1.1500000000000001,0.6900000000000001,0.0,1.79987,0.841349
2647,1.035,0.621,0.115,1.79987,0.81408
2648,0.92,0.552,0.23,1.79987,0.784943
2649,0.805,0.483,0.34500000000000003,1.79987,0.7533719999999999
2650,0.6900000000000001,0.414,0.46,1.79987,0.7189399999999998
2651,0.5750000000000001,0.34500000000000003,0.5750000000000001,1.79987,0.6809810000000001
2652,0.46,0.276,0.6900000000000001,1.79987,0.638882
2653,1.1500000000000001,0.805,0.0,1.79987,0.887668
2654,1.035,0.7244999999999998,0.115,1.79987,0.859924
2655,0.92,0.6439999999999999,0.23,1.79987,0.829738
2656,0.805,0.5635,0.34500000000000003,1.79987,0.796768
2657,0.6900000000000001,0.483,0.46,1.79987,0.760308
2658,0.5750000000000001,0.4025,0.5750000000000001,1.79987,0.7199460000000001
2659,0.46,0.322,0.6900000000000001,1.79987,0.674443
2660,1.1500000000000001,0.92,0.0,1.79987,0.9261199999999999
2661,1.035,0.8280000000000003,0.115,1.79987,0.8983
2662,0.92,0.7360000000000002,0.23,1.79987,0.86777
2663,0.805,0.644,0.34500000000000003,1.79987,0.834048
2664,0.6900000000000001,0.552,0.46,1.79987,0.796561
2665,0.5750000000000001,0.46,0.5750000000000001,1.79987,0.7542409999999999
2666,0.46,0.368,0.6900000000000001,1.79987,0.706253
2667,1.1500000000000001,1.035,0.0,1.79987,0.9583050000000001
2668,1.035,0.9315000000000001,0.115,1.79987,0.930733
2669,0.92,0.828,0.23,1.79987,0.900265
2670,0.805,0.7245,0.34500000000000003,1.79987,0.8663150000000001
2671,0.6900000000000001,0.621,0.46,1.79987,0.828173
2672,0.5750000000000001,0.5175,0.5750000000000001,1.79987,0.7848950000000001
2673,0.46,0.414,0.6900000000000001,1.79987,0.7348180000000001
2674,1.1500000000000001,1.1500000000000001,0.0,1.79987,0.9854080000000001
2675,1.035,1.035,0.115,1.79987,0.9584220000000001
2676,0.92,0.92,0.23,1.79987,0.928285
2677,0.805,0.805,0.34500000000000003,1.79987,0.894459
2678,0.6900000000000001,0.6900000000000001,0.46,1.79987,0.856104
2679,0.5750000000000001,0.5750000000000001,0.5750000000000001,1.79987,0.812115
2680,0.46,0.46,0.6900000000000001,1.79987,0.760901
2681,1.1500000000000001,1.2650000000000001,0.0,1.79987,1.00837
2682,1.035,1.1385,0.115,1.79987,0.982161
2683,0.92,1.012,0.23,1.79987,0.9526439999999999
2684,0.805,0.8855000000000003,0.34500000000000003,1.79987,0.919177
2685,0.6900000000000001,0.7590000000000001,0.46,1.79987,0.880911
2686,0.5750000000000001,0.6325000000000001,0.5750000000000001,1.79987,0.836592
2687,0.46,0.506,0.6900000000000001,1.79987,0.784474
2688,1.1500000000000001,1.3800000000000001,0.0,1.79987,1.0276
2689,1.035,1.242,0.115,1.79987,1.00254
2690,0.92,1.104,0.23,1.79987,0.9738590000000001
2691,0.805,0.966,0.34500000000000003,1.79987,0.941006
2692,0.6900000000000001,0.828,0.46,1.79987,0.903064
2693,0.5750000000000001,0.6900000000000001,0.5750000000000001,1.79987,0.8587170000000001
2694,0.46,0.552,0.6900000000000001,1.79987,0.8060200000000001
2695,1.1500000000000001,0.6900000000000001,0.0,2.09987,1.08707
2696,1.035,0.621,0.115,2.09987,1.05949
2697,0.92,0.552,0.23,2.09987,1.03017
2698,0.805,0.483,0.34500000000000003,2.09987,0.998791
2699,0.6900000000000001,0.414,0.46,2.09987,0.965241
2700,0.5750000000000001,0.34500000000000003,0.5750000000000001,2.09987,0.929071
2701,0.46,0.276,0.6900000000000001,2.09987,0.889709
2702,1.1500000000000001,0.805,0.0,2.09987,1.12826
2703,1.035,0.7244999999999998,0.115,2.09987,1.10014
2704,0.92,0.6439999999999999,0.23,2.09987,1.06984
2705,0.805,0.5635,0.34500000000000003,2.09987,1.03715
2706,0.6900000000000001,0.483,0.46,2.09987,1.00169
2707,0.5750000000000001,0.4025,0.5750000000000001,2.09987,0.9628350000000001
2708,0.46,0.322,0.6900000000000001,2.09987,0.920115
2709,1.1500000000000001,0.92,0.0,2.09987,1.16679
2710,1.035,0.8280000000000003,0.115,2.09987,1.13799
2711,0.92,0.7360000000000002,0.23,2.09987,1.1070200000000001
2712,0.805,0.644,0.34500000000000003,2.09987,1.07323
2713,0.6900000000000001,0.552,0.46,2.09987,1.03617
2714,0.5750000000000001,0.46,0.5750000000000001,2.09987,0.995233
2715,0.46,0.368,0.6900000000000001,2.09987,0.949452
2716,1.1500000000000001,1.035,0.0,2.09987,1.19984
2717,1.035,0.9315000000000001,0.115,2.09987,1.17122
2718,0.92,0.828,0.23,2.09987,1.1398300000000001
2719,0.805,0.7245,0.34500000000000003,2.09987,1.10539
2720,0.6900000000000001,0.621,0.46,2.09987,1.06711
2721,0.5750000000000001,0.5175,0.5750000000000001,2.09987,1.0245600000000001
2722,0.46,0.414,0.6900000000000001,2.09987,0.9764929999999999
2723,1.1500000000000001,1.1500000000000001,0.0,2.09987,1.22811
2724,1.035,1.035,0.115,2.09987,1.19977
2725,0.92,0.92,0.23,2.09987,1.16848
2726,0.805,0.805,0.34500000000000003,2.09987,1.13371
2727,0.6900000000000001,0.6900000000000001,0.46,2.09987,1.09493
2728,0.5750000000000001,0.5750000000000001,0.5750000000000001,2.09987,1.05103
2729,0.46,0.46,0.6900000000000001,2.09987,1.00118
2730,1.1500000000000001,1.2650000000000001,0.0,2.09987,1.25244
2731,1.035,1.1385,0.115,2.09987,1.22459
2732,0.92,1.012,0.23,2.09987,1.19361
2733,0.805,0.8855000000000003,0.34500000000000003,2.09987,1.15891
2734,0.6900000000000001,0.7590000000000001,0.46,2.09987,1.1198000000000001
2735,0.5750000000000001,0.6325000000000001,0.5750000000000001,2.09987,1.07529
2736,0.46,0.506,0.6900000000000001,2.09987,1.02387
2737,1.1500000000000001,1.3800000000000001,0.0,2.09987,1.27348
2738,1.035,1.242,0.115,2.09987,1.2462900000000001
2739,0.92,1.104,0.23,2.09987,1.21581
2740,0.805,0.966,0.34500000000000003,2.09987,1.18141
2741,0.6900000000000001,0.828,0.46,2.09987,1.1422400000000001
2742,0.5750000000000001,0.6900000000000001,0.5750000000000001,2.09987,1.0973000000000002
2743,0.46,0.552,0.6900000000000001,2.09987,1.04479
2744,1.3,0.78,0.0,0.299867,0.01
2745,1.17,0.7020000000000001,0.13,0.299867,0.01
2746,1.04,0.624,0.26,0.299867,0.01
2747,0.91,0.546,0.39,0.299867,0.01
2748,0.78,0.46799999999999997,0.52,0.299867,0.01
2749,0.65,0.39,0.65,0.299867,0.01
2750,0.52,0.312,0.78,0.299867,0.01
2751,1.3,0.91,0.0,0.299867,0.01
2752,1.17,0.8189999999999998,0.13,0.299867,0.01
2753,1.04,0.728,0.26,0.299867,0.01
2754,0.91,0.637,0.39,0.299867,0.01
2755,0.78,0.546,0.52,0.299867,0.01
2756,0.65,0.455,0.65,0.299867,0.01
2757,0.52,0.364,0.78,0.299867,0.01
2758,1.3,1.04,0.0,0.299867,0.01
2759,1.17,0.9359999999999999,0.13,0.299867,0.01
2760,1.04,0.8320000000000001,0.26,0.299867,0.01
2761,0.91,0.728,0.39,0.299867,0.01
2762,0.78,0.6240000000000001,0.52,0.299867,0.01
2763,0.65,0.52,0.65,0.299867,0.01
2764,0.52,0.41600000000000004,0.78,0.299867,0.01
2765,1.3,1.17,0.0,0.299867,0.01
2766,1.17,1.053,0.13,0.299867,0.01
2767,1.04,0.9359999999999999,0.26,0.299867,0.01
2768,0.91,0.8190000000000001,0.39,0.299867,0.01
2769,0.78,0.7020000000000001,0.52,0.299867,0.01
2770,0.65,0.585,0.65,0.299867,0.01
2771,0.52,0.46799999999999997,0.78,0.299867,0.01
2772,1.3,1.3,0.0,0.299867,0.01
2773,1.17,1.17,0.13,0.299867,0.01
2774,1.04,1.04,0.26,0.299867,0.01
2775,0.91,0.91,0.39,0.299867,0.01
2776,0.78,0.78,0.52,0.299867,0.01
2777,0.65,0.65,0.65,0.299867,0.01
2778,0.52,0.52,0.78,0.299867,0.01
2779,1.3,1.43,0.0,0.299867,0.01
2780,1.17,1.2870000000000001,0.13,0.299867,0.01
2781,1.04,1.1440000000000001,0.26,0.299867,0.01
2782,0.91,1.001,0.39,0.299867,0.01
2783,0.78,0.8580000000000003,0.52,0.299867,0.01
2784,0.65,0.715,0.65,0.299867,0.01
2785,0.52,0.5720000000000001,0.78,0.299867,0.01
2786,1.3,1.56,0.0,0.299867,0.01
2787,1.17,1.4040000000000001,0.13,0.299867,0.01
2788,1.04,1.248,0.26,0.299867,0.01
2789,0.91,1.092,0.39,0.299867,0.01
2790,0.78,0.9359999999999999,0.52,0.299867,0.01
2791,0.65,0.78,0.65,0.299867,0.01
2792,0.52,0.624,0.78,0.299867,0.01
2793,1.3,0.78,0.0,0.599867,0.01
2794,1.17,0.7020000000000001,0.13,0.599867,0.01
2795,1.04,0.624,0.26,0.599867,0.01
2796,0.91,0.546,0.39,0.599867,0.01
2797,0.78,0.46799999999999997,0.52,0.599867,0.01
2798,0.65,0.39,0.65,0.599867,0.01
2799,0.52,0.312,0.78,0.599867,0.01
2800,1.3,0.91,0.0,0.599867,0.01
2801,1.17,0.8189999999999998,0.13,0.599867,0.01
2802,1.04,0.728,0.26,0.599867,0.01
2803,0.91,0.637,0.39,0.599867,0.01
2804,0.78,0.546,0.52,0.599867,0.01
2805,0.65,0.455,0.65,0.599867,0.01
2806,0.52,0.364,0.78,0.599867,0.01
2807,1.3,1.04,0.0,0.599867,0.01
2808,1.17,0.9359999999999999,0.13,0.599867,0.01
2809,1.04,0.8320000000000001,0.26,0.599867,0.01
2810,0.91,0.728,0.39,0.599867,0.01
2811,0.78,0.6240000000000001,0.52,0.599867,0.01
2812,0.65,0.52,0.65,0.599867,0.01
2813,0.52,0.41600000000000004,0.78,0.599867,0.01
2814,1.3,1.17,0.0,0.599867,0.01
2815,1.17,1.053,0.13,0.599867,0.01
2816,1.04,0.9359999999999999,0.26,0.599867,0.01
2817,0.91,0.8190000000000001,0.39,0.599867,0.01
2818,0.78,0.7020000000000001,0.52,0.599867,0.01
2819,0.65,0.585,0.65,0.599867,0.01
2820,0.52,0.46799999999999997,0.78,0.599867,0.01
2821,1.3,1.3,0.0,0.599867,0.01
2822,1.17,1.17,0.13,0.599867,0.01
2823,1.04,1.04,0.26,0.599867,0.01
2824,0.91,0.91,0.39,0.599867,0.01
2825,0.78,0.78,0.52,0.599867,0.01
2826,0.65,0.65,0.65,0.599867,0.01
2827,0.52,0.52,0.78,0.599867,0.01
2828,1.3,1.43,0.0,0.599867,0.01
2829,1.17,1.2870000000000001,0.13,0.599867,0.01
2830,1.04,1.1440000000000001,0.26,0.599867,0.01
2831,0.91,1.001,0.39,0.599867,0.01
2832,0.78,0.8580000000000003,0.52,0.599867,0.01
2833,0.65,0.715,0.65,0.599867,0.01
2834,0.52,0.5720000000000001,0.78,0.599867,0.01
2835,1.3,1.56,0.0,0.599867,0.01
2836,1.17,1.4040000000000001,0.13,0.599867,0.01
2837,1.04,1.248,0.26,0.599867,0.01
2838,0.91,1.092,0.39,0.599867,0.01
2839,0.78,0.9359999999999999,0.52,0.599867,0.01
2840,0.65,0.78,0.65,0.599867,0.01
2841,0.52,0.624,0.78,0.599867,0.01
2842,1.3,0.78,0.0,0.8998650000000001,0.221872
2843,1.17,0.7020000000000001,0.13,0.8998650000000001,0.20156
2844,1.04,0.624,0.26,0.8998650000000001,0.17874700000000002
2845,0.91,0.546,0.39,0.8998650000000001,0.15146300000000001
2846,0.78,0.46799999999999997,0.52,0.8998650000000001,0.121798
2847,0.65,0.39,0.65,0.8998650000000001,0.08512800000000001
2848,0.52,0.312,0.78,0.8998650000000001,0.0360752
2849,1.3,0.91,0.0,0.8998650000000001,0.247551
2850,1.17,0.8189999999999998,0.13,0.8998650000000001,0.227224
2851,1.04,0.728,0.26,0.8998650000000001,0.20453900000000003
2852,0.91,0.637,0.39,0.8998650000000001,0.179972
2853,0.78,0.546,0.52,0.8998650000000001,0.150335
2854,0.65,0.455,0.65,0.8998650000000001,0.115593
2855,0.52,0.364,0.78,0.8998650000000001,0.07163800000000001
2856,1.3,1.04,0.0,0.8998650000000001,0.270087
2857,1.17,0.9359999999999999,0.13,0.8998650000000001,0.248173
2858,1.04,0.8320000000000001,0.26,0.8998650000000001,0.226551
2859,0.91,0.728,0.39,0.8998650000000001,0.20116299999999998
2860,0.78,0.6240000000000001,0.52,0.8998650000000001,0.173931
2861,0.65,0.52,0.65,0.8998650000000001,0.139748
2862,0.52,0.41600000000000004,0.78,0.8998650000000001,0.09816459999999999
2863,1.3,1.17,0.0,0.8998650000000001,0.287078
2864,1.17,1.053,0.13,0.8998650000000001,0.265658
2865,1.04,0.9359999999999999,0.26,0.8998650000000001,0.24455300000000002
2866,0.91,0.8190000000000001,0.39,0.8998650000000001,0.22043600000000002
2867,0.78,0.7020000000000001,0.52,0.8998650000000001,0.19222000000000003
2868,0.65,0.585,0.65,0.8998650000000001,0.16075199999999998
2869,0.52,0.46799999999999997,0.78,0.8998650000000001,0.119245
2870,1.3,1.3,0.0,0.8998650000000001,0.303537
2871,1.17,1.17,0.13,0.8998650000000001,0.281797
2872,1.04,1.04,0.26,0.8998650000000001,0.25854
2873,0.91,0.91,0.39,0.8998650000000001,0.235209
2874,0.78,0.78,0.52,0.8998650000000001,0.208738
2875,0.65,0.65,0.65,0.8998650000000001,0.17729199999999998
